label,text,is_valid
min_payment,what is the minimum amount due on my cable bill,FALSE
min_payment,what is the minimum payment,FALSE
min_payment,whats the minimum payment on my electric bill,FALSE
min_payment,how little can i pay on my phone bill,FALSE
min_payment,what is the least i can pay towards my car bill,FALSE
min_payment,what's the least i can pay towards this bill,FALSE
min_payment,how little can i pay towards my car insurance,FALSE
min_payment,is there a minimum amount accepted,FALSE
min_payment,tell me the least i can pay,FALSE
min_payment,what is the minimum payment for comcast,FALSE
min_payment,what is the least i can pay on my mortgage bill,FALSE
min_payment,what would be the least i could pay on this bill,FALSE
min_payment,could you tell me my bill's minimum payment,FALSE
min_payment,what's the least amount i can pay on this bill,FALSE
min_payment,what's the minimum payment on my bill,FALSE
min_payment,what's my bill's minimum payment,FALSE
min_payment,i'd like to know my minimum payment please,FALSE
min_payment,what's the minimum due for my electric bill,FALSE
min_payment,lowest amount for cable bill,FALSE
min_payment,what is the minimum payment due on my visa,FALSE
min_payment,i must pay verizon what minimum amount on my bill,FALSE
min_payment,what is the lowest amount i must pay on my verizon bill,FALSE
min_payment,"at a minimum, what must i pay on my verizon bill",FALSE
min_payment,what is my minimum verizon bill payment,FALSE
min_payment,"what must i pay, at a minimum, on my verizon bill",FALSE
min_payment,what's the least i can pay this month,FALSE
min_payment,what is my amex minimum payment,FALSE
min_payment,what's the minimum payment,FALSE
min_payment,what is my minimum payment and when is it due,FALSE
min_payment,is there a minimum payment i can make,FALSE
min_payment,what is the lowest amount i can pay for my cellphone bill,FALSE
min_payment,what is the lowest amount i can pay for my insurance bill,FALSE
min_payment,what is the minimum i can pay on my credit card bill,FALSE
min_payment,what is the lowest amount i can pay for my medical bill,FALSE
min_payment,what is the minimum i can pay on my phone bill,FALSE
min_payment,what is the minimum i can pay on my insurance bill,FALSE
min_payment,what is the minimum i can pay on my electric bill,FALSE
min_payment,what is the minimum i can pay on my gas bill,FALSE
min_payment,what is the lowest amount i can pay for my hospital bill,FALSE
min_payment,what is the lowest amount i can pay for my car bill,FALSE
min_payment,what is the minimum i can pay on my cell phone bill,FALSE
min_payment,what is the minimum i can pay on my water bill,FALSE
min_payment,what is the minimum i can pay on my heating bill,FALSE
min_payment,tell me the minimum i can pay on my utilities bill,FALSE
min_payment,what is the minimum amount i can pay on my gas bill,FALSE
new_card,how can i apply for a discover card,TRUE
new_card,can i apply for a discover card,TRUE
new_card,how do applications for discover cards work,TRUE
new_card,is this how i apply for a discover card,TRUE
new_card,what does it take to get a new card,TRUE
new_card,how do i sign up for a new credit card,TRUE
new_card,can i complete an application for a new credit card,TRUE
new_card,is it possible to get a new credit card,TRUE
new_card,please show me how to apply for a visa card,TRUE
new_card,i need to apply for a visa card,TRUE
new_card,i need to know how to apply for a visa card,TRUE
new_card,tell me how to apply for a visa card,TRUE
new_card,what is the process to apply for a visa card,TRUE
new_card,show me how to apply for a visa card,TRUE
new_card,can you let me know the info on how to apply for a visa card,TRUE
new_card,"visa card, i want to apply",TRUE
new_card,show me the application for a visa card,TRUE
new_card,how do i get a new credit card sent to me,TRUE
new_card,can you send me a new credit card please mine is getting old and unusable,TRUE
new_card,can you apply for idaho independent card for me,TRUE
new_card,please apply cc visa card for me,TRUE
new_card,apply for a kbc card for me,TRUE
new_card,i want to apply for a alphabank card,TRUE
new_card,i would like to apply for a bank of america travel rewards credit card,TRUE
new_card,i need to apply for a new credit card,TRUE
new_card,i wanna apply for a new credit card,TRUE
new_card,i got to apply for a new credit card,TRUE
new_card,i wanna apply for a bank of america travel rewards credit card,TRUE
new_card,i need to apply for a bank of america travel rewards credit card,TRUE
new_card,i desire to apply for a bank of america travel rewards credit card,TRUE
new_card,apply for a bank of america travel rewards credit card,FALSE
new_card,i must apply for a new credit card,FALSE
new_card,i gotta apply for a new credit card,FALSE
new_card,i would like to apply for a master card,FALSE
new_card,i would like to apply for a green card,FALSE
new_card,i would like to apply for a visa card,FALSE
new_card,i would like to apply for a credit card,FALSE
new_card,i would like to apply for a discover card,FALSE
new_card,what's the procedure to apply for a new credit card,FALSE
new_card,how can i get a new credit card,FALSE
new_card,direct me to the application for a new credit card,FALSE
new_card,apply for an american express card,FALSE
new_card,can you tell me if i might be able to apply for a new credit card,FALSE
new_card,might i be able to apply for a new credit card,FALSE
new_card,can you help me apply for a visa card,FALSE
new_card,i want to apply for a discover card,FALSE
new_card,am i eligible for a new credit card application,FALSE
new_card,is it possible to apply for a new credit card,FALSE
new_card,i think i'd like to apply for an amex,FALSE
new_card,am i able to apply for a new credit card,FALSE
new_card,application for a mastercard,FALSE
new_card,can i get a new card,FALSE
new_card,i would like to apply for a new card,FALSE
new_card,can i maybe apply for a new card,FALSE
new_card,can i please get a new card,FALSE
new_card,can i get a brand new card please,FALSE
new_card,list the steps for applying for an american express card,FALSE
new_card,what's the process for getting an american express card,FALSE
new_card,what do i need to do to get an american express card,FALSE
new_card,help me get an american express card,FALSE
new_card,help me apply for an american express card,FALSE
new_card,i am hoping to apply for an amex card,FALSE
new_card,i want to find a new credit card to sign up for,FALSE
new_card,how do i apply for a barclay's card,FALSE
new_card,walk me through the process of applying for an american express card,FALSE
new_card,i need help figuring out a new credit card to get,FALSE
new_card,i am interested in applying for a visa card,FALSE
new_card,i am interested in acquiring a new credit card,FALSE
new_card,i want to apply for a mastercard,FALSE
new_card,walk me through applying for a visa card,FALSE
new_card,i want to submit an application for a barclay's card,FALSE
new_card,can you help me sign up for a new credit card,FALSE
new_card,i need to know how to apply for a mastercard,FALSE
new_card,i intend to apply for an american express card,FALSE
new_card,tell me how to apply for an american express card,FALSE
new_card,i feel like it is time for me to sign up for a new credit card,FALSE
new_card,how to apply for platinum card,FALSE
new_card,"i would like to apply for a air canada card visa, can you help me",FALSE
new_card,please help me apply for a silver card,FALSE
new_card,tell me the process of applying for a apollo card,FALSE
new_card,can you tell me how to apply for a western card,FALSE
new_card,how can i apply for a visa card,FALSE
new_card,"how can i apply for a visa card, please",FALSE
new_card,"how do i apply for a visa card, please",FALSE
new_card,"how can i apply for a mastercard, please",FALSE
new_card,what if you need to obtain a new credit card,FALSE
new_card,what if you want to obtain a new credit card,FALSE
new_card,what if you want a new credit card,FALSE
new_card,what if you need to get a new credit card,FALSE
new_card,show me how i can get a new credit card,FALSE
new_card,can you help me find out how to get a new credit card,FALSE
new_card,how do i get a new credit card,FALSE
new_card,can you help me get a new credit card,FALSE
new_card,what is the process i need to follow to get a new credit card,FALSE
new_card,may i apply for a new credit card,FALSE
new_card,how do i go about applying for a new credit card,FALSE
new_card,i would like to apply for a new credit card,FALSE
new_card,could you please let me apply for a new credit card,FALSE
new_card,is it possible to apply for a visa card,FALSE
new_card,hey what do i do to apply for a visa card,FALSE
new_card,who has the best credit card offering for a college student,FALSE
new_card,can you suggest a few credit cards that have good rewards points,FALSE
new_card,i would like to know more about getting a new credit card,FALSE
new_card,who should i apply for a credit card for,FALSE
new_card,tell me how i can apply for a chase credit card,FALSE
new_card,tell me about the chase credit card application process,FALSE
new_card,i want to apply for a wells fargo credit card,FALSE
new_card,how do i go about applying for a macy's credit card,FALSE
new_card,i want to put in an application for a line of a credit card how do i do that,FALSE
new_card,i want to apply for a new credit card,FALSE
new_card,"i need a new credit card, show me suggestions",FALSE
new_card,i need to apply for a new credit card that will match my needs,FALSE
new_card,"show me some options for new credit cards that i can apply for, please",FALSE
new_card,what new credit card should i submit an application for,FALSE
new_card,can i apply for a paypal master card,FALSE
new_card,where can i apply for a black amex card,FALSE
new_card,how would i apply for an american express,FALSE
new_card,what do i need to do to apply for a visa card,FALSE
new_card,how does one apply for a master card,FALSE
new_card,assist me in getting a new credit card,FALSE
new_card,i would like to get a new credt card,FALSE
new_card,i would love to get a new credit card,FALSE
new_card,do you have any information on how to open a new credit card,FALSE
new_card,tell me how to apply for a new credit card,FALSE
new_card,tell me how to apply for a credit card,FALSE
new_card,i want to know how to go about getting a new credit card,FALSE
new_card,please tell me how to get a new credit card,FALSE
new_card,am i eligible for a new credit card,FALSE
new_card,i need to get a new credit card application,FALSE
new_card,what's the best way to get a mastercard,FALSE
new_card,is this where i apply for a new credit card,FALSE
new_card,how do i apply do get myself a visa,FALSE
new_card,can you complete an application for a new credit card for me,FALSE
new_card,i need to get a mastercard somehow,FALSE
new_card,how can i get a visa card,FALSE
new_card,can i apply here for a new card,FALSE
new_card,does bank of america give credit cards to people like me,FALSE
new_card,what do i do to get a visa card,FALSE
new_card,is it possible for me to get a better credit card,FALSE
new_card,how do i submit an application for a discover card,FALSE
new_card,how do i apply for american express,FALSE
new_card,find out if there's a new credit card that suits me,FALSE
new_card,how do i apply for a new credit card,FALSE
new_card,what's it take to get a mastercard,FALSE
new_card,can i apply for a visa card,FALSE
oos,how much is an overdraft fee for bank,TRUE
oos,why are exponents preformed before multiplication in the order of operations,TRUE
oos,what size wipers does this car take,TRUE
oos,where is the dipstick,TRUE
oos,how much is 1 share of aapl,TRUE
oos,how is glue made,TRUE
oos,any headlines from my area,TRUE
oos,what is the largest state in the us,TRUE
oos,what is the current market trend,TRUE
oos,what is the most popular airline,TRUE
oos,what is the formula for the circumference of a circle,TRUE
oos,what are some ways to reduce spending,TRUE
oos,what time does the louvre open,TRUE
oos,are there any local stations covering the moral march in raleigh in februaryu,TRUE
oos,how many planets have we discovered,TRUE
oos,how do i change my billing address,TRUE
oos,how do i open an online line of credit,TRUE
oos,how do i remove a coffee blemish,TRUE
oos,how expensive is an apple share,TRUE
oos,where can i find the cruise control on my kia sportage 2010,TRUE
oos,how many sides are in a hexagon,TRUE
oos,how fast does an airplane travel,TRUE
oos,is it worth investing in target,TRUE
oos,i need to speak to customer service regarding my flight,TRUE
oos,how long do wire transfers take,TRUE
oos,what are some deals on amazon,TRUE
oos,what city is the super bowl,TRUE
oos,what trees change color in autumn,TRUE
oos,do people prefer summer over fall,TRUE
oos,how long is winter,TRUE
oos,what were some of ben franklin's notable accomplishments,TRUE
oos,where was john denver born,TRUE
oos,where did abraham lincoln live,TRUE
oos,when was kobe bryant born,TRUE
oos,who's toledo's starting point guard for the next game,TRUE
oos,how many players are on the chicago bulls,TRUE
oos,who is the coach of the chicago bulls,TRUE
oos,when do the utah jazz play next,TRUE
oos,what other nations were involved in the chinese trade war,TRUE
oos,what years has korea been at war,TRUE
oos,when was the theory of evolution first considered,TRUE
oos,who formulated the theory of relativity,TRUE
oos,what stage of evolution am i,TRUE
oos,what other personality type is most compatible with infjs,TRUE
oos,what does my personality mean,TRUE
oos,what's the most dominant scale in bluegrass,TRUE
oos,what year was saxaphone first played,TRUE
oos,which piano is best for classical,TRUE
oos,is k-12 education required outside of the united states,TRUE
oos,what are the benefits of completing college,TRUE
oos,are you able to answer algebra equations,TRUE
oos,can you help me study for a history exam,TRUE
oos,how many points per game is lebron james averaging this season,TRUE
oos,what team does eli mannign play for,TRUE
oos,get me dwight howard shooting average,TRUE
oos,can you list me tiger wood's stats,TRUE
oos,what's the runtime of all the lord of the rings movies combined,TRUE
oos,which character is the most famous from titanic,TRUE
oos,how many oscars did star wars films win,TRUE
oos,what year was shawshank redemption released,TRUE
oos,which marvel character has appeared in the most movies,TRUE
oos,when's the next movie starring thor set to come out,TRUE
oos,who was the first capcom character,TRUE
oos,are any justice league movies coming out,TRUE
oos,can you tell me something about the nfl,TRUE
oos,please explain the catch rule to me,TRUE
oos,is there overtime in college football,TRUE
oos,when did the mls start,TRUE
oos,what's the best price on super smash bros ultimate right now,TRUE
oos,what is the highest earning game on atari,TRUE
oos,when is the next nintendo direct,TRUE
oos,when was nintendo created,TRUE
oos,please find the capital of pakistan and its population,TRUE
oos,how many people live in taiwan,TRUE
oos,what are some of picasso's most famous works,TRUE
oos,what are van gogh's best pieces,TRUE
oos,where can i see art,TRUE
oos,when did camus die,TRUE
oos,how much money does radiohead earn a year,TRUE
oos,who is radiohead,TRUE
oos,what's the biggest saas marketing company in the united states,TRUE
oos,how do i start my own marketing firm,TRUE
oos,how can i get involved in restaurant marketing,TRUE
oos,what is saas marketing,TRUE
oos,what do you call someone who was born in segovia,TRUE
oos,what is rhineland,TRUE
oos,who is the scariest character in start trek,TRUE
oos,who is the current captain of this ship,TRUE
oos,what year was star trek released,TRUE
oos,when was toyota created,TRUE
oos,who are some notable alumni of ucsd,TRUE
oos,what is the next football game,TRUE
oos,how many students attend ucsb,TRUE
oos,when do classes start,TRUE
oos,how can i become an aerospace engineer,TRUE
oos,what percentage of species display cold blooded traits,TRUE
oos,what does it mean to be an alpha male,TRUE
oos,what animals have alpha males,TRUE
oos,why do males want to be alpha,TRUE
oos,what's the average battery life of an android phone,TRUE
oos,set a warning for when my bank account starts running low,TRUE
oos,a show on broadway,TRUE
oos,who has the best record in the nfl,TRUE
oos,how do i find the area of a circle,TRUE
oos,how many onions do i have on hand,TRUE
oos,what is the name of the 13th president,FALSE
oos,show me recent activity in my backyard,FALSE
oos,how long will it take me to pay off my card if i pay an extra $50 a month over the minimum,FALSE
oos,does our bank have free notary,FALSE
oos,what were the top stories this week,FALSE
oos,can i mix antifreeze with water,FALSE
oos,are any earning reports due,FALSE
oos,show me the channel guide,FALSE
oos,is the pnc bank open,FALSE
oos,where does the power steering fluid go,FALSE
oos,when was the last time the president visited floridau,FALSE
oos,how can i keep my windshield from fogging up in winter,FALSE
oos,how do i compute the median of a set of numbers,FALSE
oos,what is happening with brexit right nowu,FALSE
oos,are there any new companies to look out for,FALSE
oos,can you tell me how to compute price per ounce,FALSE
oos,how to unclog a drain,FALSE
oos,am kind of busy now,FALSE
oos,what new reality shows are there for 2019,FALSE
oos,what is the purpose or benefit of a cash advance,FALSE
oos,how can i root an android phone,FALSE
oos,is android better than iphone,FALSE
oos,are androids expensive,FALSE
oos,how long does it take to become an architect,FALSE
oos,who are some famous living architects,FALSE
oos,find out for me as to why people get autism,FALSE
oos,is autism a genetic disease,FALSE
oos,is flu contagious,FALSE
oos,is it true that nicotine is harder to kick than heroin,FALSE
oos,please inform me on bad habits and overcoming them,FALSE
oos,are bad habits closely related with addictions,FALSE
oos,does hypnosis work to break bad habits,FALSE
oos,king of acid,FALSE
oos,suo2,FALSE
oos,what university in the united states offers the best biomedical engineering program,FALSE
oos,what's the definition of nuclear engineering,FALSE
oos,when was electrical engineering created,FALSE
oos,what is naval engineering,FALSE
oos,is it possible to survive in a black hole,FALSE
oos,where do black holes come from,FALSE
oos,what are black holes,FALSE
oos,what was the final vote count in the brexit referendum,FALSE
oos,can you tell me the latest georgia news,FALSE
oos,is the brexit finalized yet,FALSE
oos,the birds fly with there wings,FALSE
oos,how the birds fly,FALSE
oos,where does cannabis originate from,FALSE
oos,how are my cannabis stocks doing,FALSE
oos,is marijuana addictive,FALSE
oos,should i hit or stay at 17 in blackjack,FALSE
oos,what game has the best odds at a casino,FALSE
oos,what's the best opening gambit for a game of chess,FALSE
oos,what side in chess has the general advantage,FALSE
oos,how do i get better at go,FALSE
oos,how high does my sat score need to be to get into harvard,FALSE
oos,what'll an education at boulder state college run,FALSE
oos,what's the average gpa to get into yale,FALSE
oos,what act score is considered good,FALSE
oos,what cryptocurrency gained the most in 2018,FALSE
oos,what's the best crypto to buy in 2019,FALSE
oos,how is crypto legal,FALSE
oos,are there any cybersecurity jobs available in pittsburgh,FALSE
oos,how many firewalls should i have and what type,FALSE
oos,how can i breach a network,FALSE
oos,how does cybersecurity work,FALSE
oos,how many countries in the world are democracies,FALSE
oos,is the united states a democracy,FALSE
oos,which nations are not democratic,FALSE
oos,how does a democracy work,FALSE
oos,please get me my wheelchair,FALSE
oos,what's the best dog food to feed my puppy,FALSE
oos,how do you know when your dog is ill,FALSE
oos,what dog breed sold the most in 2018,FALSE
oos,how much food should i feed my cat,FALSE
oos,what does it mean if i dream of falling off a building,FALSE
oos,is it bad to not remember your dreams,FALSE
oos,why do we dream,FALSE
oos,"do ducks eat meat, vegetables, or both",FALSE
oos,what is the friendliest breed,FALSE
oos,what do geese eat,FALSE
oos,do ducks sleep,FALSE
oos,are over the ear headphones better than in ear headphones,FALSE
oos,what brand of earphones is the best reviewed of 2019,FALSE
oos,are white and brown eggs any different,FALSE
oos,where do eggs come from,FALSE
oos,how can i easily replace a string on my guitar,FALSE
oos,how do you learn how to play electric violin,FALSE
oos,can you give me the standard tuning notes,FALSE
oos,what is the cheapest electric guitar,FALSE
oos,you want to know about current time now,FALSE
oos,what does it mean to have equality,FALSE
oos,what site publishes the most fake news,FALSE
oos,can you tell me some fake news,FALSE
oos,is cnn really fake news,FALSE
oos,why is there fake news,FALSE
oos,how much has the dow changed today,FALSE
oos,how many prime numbers are there between 0 and 100,FALSE
oos,can you tell me how to solve simple algebraic equations with one variable,FALSE
oos,can you dim the brightness of my screen,FALSE
oos,what is the account number to the internet service i have,FALSE
oos,can you see a hdmi cord,FALSE
oos,what veggies can i pair with mushrooms,FALSE
oos,can you put the car in fuel efficient mode,FALSE
oos,at what age can someone get a card,FALSE
oos,please find today's most read stories from the new york times todayi,FALSE
oos,how do i get red wine out of a couch cushion,FALSE
oos,can you tell me who sells dixie paper plates,FALSE
oos,who invented the internet,FALSE
oos,what big news happened over the weekend,FALSE
oos,what is happening in politicsu,FALSE
oos,how is my driving,FALSE
oos,is the earth flat,FALSE
oos,what is the best way to clean ceiling fans,FALSE
oos,please tell me the status of the government shutdown,FALSE
oos,what oil is best for chicken,FALSE
oos,what is today's big article in the washington post,FALSE
oos,has there been anything breaking this afternoon,FALSE
oos,what are yahoo's top stories right now,FALSE
oos,what's at movies,FALSE
oos,what is the amount of blood needed to stay alive,FALSE
oos,can you add a bag to my reservation,FALSE
oos,can you auto-pilot the car,FALSE
oos,wash windshield,FALSE
oos,can you tell me what credit cards i have open,FALSE
oos,did the stock market finish up for the day,FALSE
oos,what is the population of south africa,FALSE
oos,watch the fbi,FALSE
oos,can you find the answer to number 26 in this algebra two textbook,FALSE
oos,how to remove a stripped bolt,FALSE
oos,which stocks have lost the least today,FALSE
oos,what are some things i can do on the way to work,FALSE
oos,how many steps have i taken today,FALSE
oos,can you fill in my credit card number on the screen,FALSE
oos,who won the patriots game last nightu,FALSE
oos,is anything being newscasted about the threat of famine in chadu,FALSE
oos,what are the different types of tvs,FALSE
oos,do laundry,FALSE
oos,what did trump do todayu,FALSE
oos,how many miles does my car currently have,FALSE
oos,close all internet tabs,FALSE
oos,can you sell stocks for me,FALSE
oos,how do you treat an iron skillet,FALSE
oos,how much has microsoft's stock changed over the last year,FALSE
oos,what is the best product for removing soap scum,FALSE
oos,read text,FALSE
oos,park the car,FALSE
oos,show me a list of top rated airlines,FALSE
oos,may i finish washing then i give you please,FALSE
oos,do i have overdraft protection,FALSE
oos,can you delete my saved credit card,FALSE
oos,can you give me the most current market news,FALSE
oos,did the supreme court nominee get approvedu,FALSE
oos,which company has gone up the most today,FALSE
oos,who were the superbowl 23 champions,FALSE
oos,can you tell me how to clean a fish tank,FALSE
oos,open cnn websiteo,FALSE
oos,how do i make my android phone more secure,FALSE
oos,i need to update my address,FALSE
oos,what is that crunchy stuff on creme bruleo,FALSE
oos,which airports do southwest service around the greater new york city area,FALSE
oos,can you retrieve client d's file please,FALSE
oos,can you list all channels of a certain category,FALSE
oos,where does jelly come from,FALSE
oos,can you tell me the s&p average,FALSE
oos,how would you rate the airport i am traveling to,FALSE
oos,am i too old to be a sugar babyo,FALSE
oos,what was the closing number of the nasdaq today,FALSE
oos,has ko gone up or down,FALSE
oos,how many cars average are on the road daily,FALSE
oos,what does the plus sign mean on my dashboard,FALSE
oos,how is ford's stock doing,FALSE
oos,what is my checking account number,FALSE
oos,when should i remove my snow tires,FALSE
oos,which stocks gained the most today,FALSE
oos,what is the fee for a cash advance,FALSE
oos,tell me about the earthquake in california that happened this morning,FALSE
oos,change color contrast,FALSE
oos,what is the golden ratio's number,FALSE
oos,is the bank open on mlk day,FALSE
oos,can i deposit a check,FALSE
oos,"from the second of the left ,the pink one",FALSE
oos,go and check the fridge,FALSE
oos,can you tell me the score of the heat game,FALSE
oos,can you mark this note as important,FALSE
oos,can you tell me how to multiply two fractions,FALSE
oos,i want to find a new car under $25000,FALSE
oos,when is the next full moon,FALSE
oos,how do i change the windshield wipers,FALSE
oos,why is the sky blue,FALSE
oos,should i do a complete stop at red lights,FALSE
oos,are all televisions high definition,FALSE
oos,can you tell me today's headlines pleasei,FALSE
oos,who invented custardo,FALSE
oos,how to be millionare,FALSE
oos,when does the stock market update,FALSE
oos,can you tell me how to get gum out of my rug,FALSE
oos,how can i get a better rate on my card,FALSE
oos,open up internet browser,FALSE
oos,it is white colour,FALSE
oos,what makes pi so mathematically important,FALSE
oos,why can you have the square root of a negative number,FALSE
oos,how much time do i have left on my 0% apr,FALSE
oos,what are the highest-rated android phones,FALSE
oos,what time do i need to arrive to make it on time,FALSE
oos,find articles about the protests in parisi,FALSE
oos,can you tell me how fast the average airplane enroute to california goes,FALSE
oos,how many hurricanes are in an average hurricane season,FALSE
oos,how does my current htc phone compare to other android phones,FALSE
oos,what movies are available,FALSE
oos,how many items are in a bakers dozen,FALSE
oos,what articles are written at the cnn site about the women's march,FALSE
oos,when does napa close,FALSE
oos,what is the current price of tsla,FALSE
oos,when will world war 3 begin,FALSE
oos,what's going on in the world today,FALSE
oos,what battery percentage is my phone at,FALSE
oos,can you sign out of my bank login,FALSE
oos,what is one standard deviation,FALSE
oos,has the market been up or down since the beginning of this year,FALSE
oos,how many moons does mars have,FALSE
oos,what is the cashback rate for my credit card,FALSE
oos,who has the best record in the nba,FALSE
oos,how long is the bank open until,FALSE
oos,what are some good games for my android phone,FALSE
oos,can my grace period be extended any possible way,FALSE
oos,how much over will overdraft protection cover,FALSE
oos,how fast am i going,FALSE
oos,who was the first person to discover cells,FALSE
oos,how many people died in yesterday's storm,FALSE
oos,how much memory do i have left on this phone,FALSE
oos,can i set up mobile deposits,FALSE
oos,sell three calls of of nvda,FALSE
oos,what bills is congress talking about passing or blocking today,FALSE
oos,how much data does my phone have left this month,FALSE
oos,how do i add someone to my account,FALSE
oos,how much money would my house sell for,FALSE
oos,how do i install new cabinets,FALSE
oos,is there a fee for cancelling a flight i've booked,FALSE
oos,delete the contact uncle john from my phone,FALSE
oos,search my contacts for the auto repair place,FALSE
oos,does my carrier have coverage in europe,FALSE
oos,is there a cheaper rate with another carrier for my mobile,FALSE
oos,what are the limits in my phone plan,FALSE
oos,is there a way to change your houses address,FALSE
oos,does dhl deliver to my address,FALSE
oos,how frequently is the bus running today,FALSE
oos,is there a better bus route i should be taking,FALSE
oos,what stores are at my local mall,FALSE
oos,i need to get kalee added to my phone plan,FALSE
oos,what is the price of other company's similar phone plans,FALSE
oos,how long do i have to wait to get my refund,FALSE
oos,how long does it take the irs to issue a tax refund,FALSE
oos,do you know if it is possible to close my savings account,FALSE
oos,how hard is it to close a bank account at wells fargo,FALSE
oos,add my wife as an authorized user to checking account 20905432,FALSE
oos,i would like to upgrade to full coverage for my car,FALSE
oos,who has the cheapest insurance for my model car in the area,FALSE
oos,tell me the value on my current car,FALSE
oos,where can i list my vehicle for sell,FALSE
oos,what is the price to buy more data on my phone,FALSE
oos,i need to add a person to my bank account,FALSE
oos,who is the best local real estate agent,FALSE
oos,i want to install new tiles in my kitchen,FALSE
oos,what's the way for delta to cancel a flight,FALSE
oos,read the phone number for mom in my phone contacts,FALSE
oos,create a contact labeled mom,FALSE
oos,do other providers have better coverage than my cell carrier,FALSE
oos,does centurytel offer any better plans than the one i'm on,FALSE
oos,"what's going on in the world today, anything major",FALSE
oos,what is the extra digits that are sometimes included on my zip code,FALSE
oos,what's the extended zipcode for my address,FALSE
oos,is there an alternate bus stop close to my home i can use,FALSE
oos,what stores are in the local mall,FALSE
oos,"add mary to my phone plan, please",FALSE
oos,how much is it to get more data on my phone plan,FALSE
oos,can i use direct deposit for my tax refund,FALSE
oos,how much of a refund will i get this year,FALSE
oos,please take all my money out of my checking account and close the account,FALSE
oos,what are cars like mine selling for online,FALSE
oos,what's the blue book value of my car,FALSE
oos,what are the last 4 digits of my credit card number,FALSE
oos,switch over to low power mode to preserve battery life,FALSE
oos,show me the most popular nonfiction book currently on the market,FALSE
oos,can you recommend some fiction books,FALSE
oos,how can i repair a broken watch,FALSE
oos,what's out at the theaters right now,FALSE
oos,what is the most popular movie currently in theaters,FALSE
oos,what is the cheapest new car for this year,FALSE
oos,show me new cars with the highest safety rating,FALSE
oos,i am looking for a suit for work,FALSE
oos,i need to find a black suit under $100,FALSE
oos,what is a good laptop for gaming,FALSE
oos,"show me laptops for sale that are under $2,000",FALSE
oos,which element on the periodic table is k,FALSE
oos,what kind of bonds do molecules have,FALSE
oos,how much is my car worth used,FALSE
oos,look up prices for parking at the airport over the weekend,FALSE
oos,what is the best way for dealing with the airport,FALSE
oos,what are my hours this week at work,FALSE
oos,can you check my voicemail,FALSE
oos,how many voicemails are currently in my inbox,FALSE
oos,i would like to know how long a charge is suppose to last on my phone,FALSE
oos,check battery health on this device,FALSE
oos,what is a well reviewed book for a teenage girl to read,FALSE
oos,i want to find new cyberpunk fiction books,FALSE
oos,what channel is cw on,FALSE
oos,what is the most rented movie this week,FALSE
oos,what is a good movie to go see in theaters for a family with young kids,FALSE
oos,i would like to find a stylish suit for a party,FALSE
oos,can you give me suggestions for a professional suit under $200,FALSE
oos,when is it cheapest to travel to hawaii,FALSE
oos,i need a laptop with 16gb of ram,FALSE
oos,what is the best reviewed laptop available on the market,FALSE
oos,give me information about the element carbon and its reactions with hydrogen,FALSE
oos,what is a good chemistry experiment to learn from,FALSE
oos,how much is this years model of my car cost,FALSE
oos,how do i best deal with the airport,FALSE
oos,remind me of the address for my workplace please,FALSE
oos,what time do i have to go to work today,FALSE
oos,how many voicemail messages do i have,FALSE
oos,erase all voicemails in my inbox please,FALSE
oos,can you look up grocery coupons for me,FALSE
oos,what is money used for,FALSE
oos,what are some natural remedies to help ease stress,FALSE
oos,what are some good methods of relieving stress,FALSE
oos,how do you make sure a bridge doesn't fall down,FALSE
oos,what is the median salary for someone with an engineering degree,FALSE
oos,what size pipes are used for sinks,FALSE
oos,why would the water be turned off,FALSE
oos,what is a good sink filter for water,FALSE
oos,what does water taste like,FALSE
oos,are there any sales on groceries today,FALSE
oos,when was my lawn last mowed,FALSE
oos,what store has the best deals going on right now,FALSE
oos,can you tell me the best time to visit downtown when driving,FALSE
oos,am i currently connected to wifi,FALSE
oos,is there an internet outage in my area,FALSE
oos,tell me about personal finance,FALSE
oos,does amazon collect my personal information,FALSE
oos,check the status of my amazon orders for me,FALSE
oos,what is the official language of romania,FALSE
oos,show me the best times to book flights for traveling to another country,FALSE
oos,disconnect from wifi immediately please,FALSE
oos,am i connected to wifi,FALSE
oos,list the contents of my safety deposit box at the bank,FALSE
oos,what's the more secure bank vault,FALSE
oos,what coupons do i have for restaurants,FALSE
oos,how do i make money,FALSE
oos,can you give me some stress management tips,FALSE
oos,how unhealthy is stress,FALSE
oos,what's the best way to build a skyscraper,FALSE
oos,find engineering programs to apply to,FALSE
oos,what kind of glue is used for gluing pipes together,FALSE
oos,check to see how many miles are on my car,FALSE
oos,how do i change my windshield wipers,FALSE
oos,how many ppm of particulate is in my local water,FALSE
oos,what color is water,FALSE
oos,is anything on my grocery list on sale today,FALSE
oos,how long does it take for grass seed to grow on my lawn,FALSE
oos,please activate a wireless hotspot so i can use the internet,FALSE
oos,look up a good broker for mutual funds,FALSE
oos,what are the best personal finance practices,FALSE
oos,will amazon ship an order even if there was a pricing mistake,FALSE
oos,where did mandarin originate from,FALSE
oos,what are some of the most visited countries for people looking to travel abroad,FALSE
oos,tell me which wifi network you are connected to right now,FALSE
oos,what is my current signal strength,FALSE
oos,if i'm locked in a bank vault what's the best way to get out,FALSE
oos,how do i upgrade my operating system,FALSE
oos,how much ram does my computer have,FALSE
oos,is it ok to feed dogs people food,FALSE
